co2,createdAt,expireAt,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,kCo2,kEffective,kPm25,kR2Co2,kR2Pm25,kSampleCountCo2,kSampleCountPm25,kSource,nox,pm25,source_collection,temp,timestamp,tvoc
911,2026-04-13T00:12:14.784Z,2026-05-13T00:12:13.697Z,50.64903259277344,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,1.911,0.6966,0.2482,47,47,computed_co2_regression,2,12.666666984558105,history,26.385902404785156,2026-04-13T00:12:14.784Z,221
910.6666870117188,2026-04-13T00:12:21.166Z,2026-05-13T00:12:20.229Z,50.644264221191406,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.043,0.6784,0.2818,48,48,computed_co2_regression,2,13.333333015441895,history,26.377891540527344,2026-04-13T00:12:21.166Z,221
910.6666870117188,2026-04-13T00:12:27.563Z,2026-05-13T00:12:26.629Z,50.61279296875,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.297,0.6418,0.3431,48,48,computed_co2_regression,2,13.833333015441895,history,26.389907836914062,2026-04-13T00:12:27.563Z,221
910.6666870117188,2026-04-13T00:12:33.602Z,2026-05-13T00:12:32.666Z,50.56892395019531,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.443,0.6032,0.382,48,48,computed_co2_regression,2,14.5,history,26.408599853515625,2026-04-13T00:12:33.602Z,221
911,2026-04-13T00:12:41.010Z,2026-05-13T00:12:40.012Z,50.567970275878906,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.502,0.5632,0.3988,48,48,computed_co2_regression,2,15,history,26.400588989257812,2026-04-13T00:12:41.010Z,221
911.3333129882812,2026-04-13T00:12:46.999Z,2026-05-13T00:12:46.074Z,50.566062927246094,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.527,0.5224,0.4055,48,48,computed_co2_regression,2,15,history,26.416610717773438,2026-04-13T00:12:46.999Z,221
911.6666870117188,2026-04-13T00:12:53.108Z,2026-05-13T00:12:52.176Z,50.53172302246094,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.563,0.4811,0.415,48,48,computed_co2_regression,2,14.833333015441895,history,26.448654174804688,2026-04-13T00:12:53.108Z,221
912.3333129882812,2026-04-13T00:12:59.076Z,2026-05-13T00:12:58.113Z,50.478309631347656,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.609,0.4404,0.4278,48,48,computed_co2_regression,2,14.833333015441895,history,26.463340759277344,2026-04-13T00:12:59.076Z,221
913,2026-04-13T00:13:05.875Z,2026-05-13T00:13:04.935Z,50.4496955871582,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.587,0.3998,0.4215,48,48,computed_co2_regression,2,15.166666984558105,history,26.47669219970703,2026-04-13T00:13:05.875Z,221
914,2026-04-13T00:13:11.586Z,2026-05-13T00:13:10.644Z,50.42299270629883,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.53,0.3613,0.4071,48,48,computed_co2_regression,2,15,history,26.474021911621094,2026-04-13T00:13:11.586Z,221
915,2026-04-13T00:13:18.603Z,2026-05-13T00:13:17.681Z,50.43252944946289,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.467,0.3249,0.3921,48,48,computed_co2_regression,2,14.833333015441895,history,26.486038208007812,2026-04-13T00:13:18.603Z,221
915.6666870117188,2026-04-13T00:13:26.177Z,2026-05-13T00:13:25.099Z,50.413455963134766,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.41,0.2904,0.3793,48,48,computed_co2_regression,2,14.666666984558105,history,26.496719360351562,2026-04-13T00:13:26.177Z,221
916,2026-04-13T00:13:32.185Z,2026-05-13T00:13:31.255Z,50.36386489868164,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.328,0.257,0.3616,48,48,computed_co2_regression,2,14.666666984558105,history,26.503395080566406,2026-04-13T00:13:32.185Z,221
916.6666870117188,2026-04-13T00:13:38.060Z,2026-05-13T00:13:37.106Z,50.362911224365234,2.21,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.271,0.2253,0.3501,48,48,computed_co2_regression,2,14.333333015441895,history,26.52208709716797,2026-04-13T00:13:38.060Z,221
917.3333129882812,2026-04-13T00:13:45.368Z,2026-05-13T00:13:44.440Z,50.35146713256836,2.211,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.33,0.1949,0.3627,48,48,computed_co2_regression,2,13.666666984558105,history,26.53276824951172,2026-04-13T00:13:45.368Z,221.0833282470703
918.6666870117188,2026-04-13T00:13:51.269Z,2026-05-13T00:13:50.340Z,50.32094955444336,2.212,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.479,0.1697,0.3929,48,48,computed_co2_regression,2,13.166666984558105,history,26.548789978027344,2026-04-13T00:13:51.269Z,221.1666717529297
919.3333129882812,2026-04-13T00:13:57.572Z,2026-05-13T00:13:56.629Z,50.30569076538086,2.213,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.688,0.1484,0.4318,48,48,computed_co2_regression,2,12.666666984558105,history,26.576828002929688,2026-04-13T00:13:57.572Z,221.25
920.3333129882812,2026-04-13T00:14:03.672Z,2026-05-13T00:14:02.740Z,50.26754379272461,2.213,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.922,0.1312,0.4716,48,48,computed_co2_regression,2,12.333333015441895,history,26.559471130371094,2026-04-13T00:14:03.672Z,221.3333282470703
921,2026-04-13T00:14:10.469Z,2026-05-13T00:14:09.459Z,50.207462310791016,2.214,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.161,0.1146,0.5103,48,48,computed_co2_regression,2,12.166666984558105,history,26.539443969726562,2026-04-13T00:14:10.469Z,221.4166717529297
921.6666870117188,2026-04-13T00:14:17.386Z,2026-05-13T00:14:16.449Z,50.157875061035156,2.215,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.347,0.0978,0.5413,48,48,computed_co2_regression,2,12.333333015441895,history,26.582172393798828,2026-04-13T00:14:17.386Z,221.5
922.3333129882812,2026-04-13T00:14:23.174Z,2026-05-13T00:14:22.242Z,50.12449645996094,2.216,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.433,0.0825,0.5553,48,48,computed_co2_regression,2,12.666666984558105,history,26.588848114013672,2026-04-13T00:14:23.174Z,221.5833282470703
922.6666870117188,2026-04-13T00:14:29.079Z,2026-05-13T00:14:28.136Z,50.10828399658203,2.217,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.47,0.0699,0.5614,48,48,computed_co2_regression,2,12.833333015441895,history,26.599529266357422,2026-04-13T00:14:29.079Z,221.6666717529297
923.3333129882812,2026-04-13T00:14:35.581Z,2026-05-13T00:14:34.634Z,50.09111785888672,2.218,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.484,0.066,0.5643,48,48,computed_co2_regression,2,13,history,26.61154556274414,2026-04-13T00:14:35.581Z,221.75
924,2026-04-13T00:14:41.623Z,2026-05-13T00:14:40.683Z,50.06346130371094,2.218,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.498,0.0729,0.5672,48,48,computed_co2_regression,2,13.166666984558105,history,26.603534698486328,2026-04-13T00:14:41.623Z,221.8333282470703
924.6666870117188,2026-04-13T00:14:48.868Z,2026-05-13T00:14:47.928Z,50.01673126220703,2.219,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.497,0.0939,0.5675,48,48,computed_co2_regression,2,13.166666984558105,history,26.622230529785156,2026-04-13T00:14:48.868Z,221.9166717529297
925,2026-04-13T00:14:54.639Z,2026-05-13T00:14:53.686Z,49.96427917480469,2.22,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.54,0.1287,0.5752,48,48,computed_co2_regression,2,12.666666984558105,history,26.63825225830078,2026-04-13T00:14:54.639Z,222
925.3333129882812,2026-04-13T00:15:00.769Z,2026-05-13T00:14:59.685Z,49.93376159667969,2.22,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.624,0.1782,0.5888,48,48,computed_co2_regression,2,12.333333015441895,history,26.64893341064453,2026-04-13T00:15:00.769Z,222
925.6666870117188,2026-04-13T00:15:07.473Z,2026-05-13T00:15:06.544Z,49.94902038574219,2.22,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.676,0.2388,0.5971,48,48,computed_co2_regression,2,12.333333015441895,history,26.652938842773438,2026-04-13T00:15:07.473Z,222
926,2026-04-13T00:15:13.771Z,2026-05-13T00:15:12.675Z,49.94043731689453,2.22,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.681,0.3054,0.598,48,48,computed_co2_regression,2,12.333333015441895,history,26.652938842773438,2026-04-13T00:15:13.771Z,222
926,2026-04-13T00:15:20.358Z,2026-05-13T00:15:19.408Z,49.91087341308594,2.221,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.62,0.3805,0.5895,48,48,computed_co2_regression,2,12.5,history,26.636917114257812,2026-04-13T00:15:20.358Z,222.0833282470703
926,2026-04-13T00:15:26.242Z,2026-05-13T00:15:25.287Z,49.9051513671875,2.222,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.522,0.4644,0.5751,48,48,computed_co2_regression,2,12.666666984558105,history,26.63825225830078,2026-04-13T00:15:26.242Z,222.1666717529297
926.3333129882812,2026-04-13T00:15:32.308Z,2026-05-13T00:15:31.383Z,49.91564178466797,2.223,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.371,0.5512,0.5502,48,48,computed_co2_regression,2,13,history,26.67029571533203,2026-04-13T00:15:32.308Z,222.25
926.6666870117188,2026-04-13T00:15:38.253Z,2026-05-13T00:15:37.317Z,49.888938903808594,2.223,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.19,0.631,0.5214,48,48,computed_co2_regression,2,13,history,26.701004028320312,2026-04-13T00:15:38.253Z,222.3333282470703
927.3333129882812,2026-04-13T00:15:44.294Z,2026-05-13T00:15:43.316Z,49.827903747558594,2.224,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.996,0.6998,0.4934,48,48,computed_co2_regression,2,12.833333015441895,history,26.709014892578125,2026-04-13T00:15:44.294Z,222.4166717529297
927.6666870117188,2026-04-13T00:15:51.406Z,2026-05-13T00:15:50.480Z,49.82122802734375,2.225,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.807,0.7564,0.4705,48,48,computed_co2_regression,2,12.5,history,26.719696044921875,2026-04-13T00:15:51.406Z,222.5
928.3333129882812,2026-04-13T00:15:57.085Z,2026-05-13T00:15:56.153Z,49.81932067871094,2.226,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.641,0.8049,0.4564,48,48,computed_co2_regression,2,12,history,26.738388061523438,2026-04-13T00:15:57.085Z,222.5833282470703
928.3333129882812,2026-04-13T00:16:03.179Z,2026-05-13T00:16:02.199Z,49.756378173828125,2.227,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.528,0.8451,0.4496,48,48,computed_co2_regression,2,11.5,history,26.742393493652344,2026-04-13T00:16:03.179Z,222.6666717529297
928.6666870117188,2026-04-13T00:16:10.462Z,2026-05-13T00:16:09.530Z,49.68962097167969,2.228,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.496,0.8808,0.4477,48,48,computed_co2_regression,2,11,history,26.751739501953125,2026-04-13T00:16:10.462Z,222.75
929,2026-04-13T00:16:17.157Z,2026-05-13T00:16:16.225Z,49.65052032470703,2.228,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.491,0.912,0.4469,48,48,computed_co2_regression,2,10.833333015441895,history,26.742393493652344,2026-04-13T00:16:17.157Z,222.8333282470703
929.6666870117188,2026-04-13T00:16:23.207Z,2026-05-13T00:16:22.267Z,49.62858581542969,2.229,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.536,0.9387,0.4481,48,48,computed_co2_regression,2,10.5,history,26.73438262939453,2026-04-13T00:16:23.207Z,222.9166717529297
930.3333129882812,2026-04-13T00:16:29.094Z,2026-05-13T00:16:28.100Z,49.596160888671875,2.23,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.602,0.9576,0.4517,48,48,computed_co2_regression,2,10.5,history,26.765090942382812,2026-04-13T00:16:29.094Z,223
930.6666870117188,2026-04-13T00:16:35.531Z,2026-05-13T00:16:34.600Z,49.56468963623047,2.23,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.681,0.9682,0.4614,48,48,computed_co2_regression,2,10.833333015441895,history,26.7784423828125,2026-04-13T00:16:35.531Z,223
931,2026-04-13T00:16:41.676Z,2026-05-13T00:16:40.741Z,49.54943084716797,2.23,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.728,0.9736,0.4697,48,48,computed_co2_regression,2,11.333333015441895,history,26.77977752685547,2026-04-13T00:16:41.676Z,223
931,2026-04-13T00:16:49.111Z,2026-05-13T00:16:48.158Z,49.539894104003906,2.23,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.75,0.9754,0.475,48,48,computed_co2_regression,2,11.833333015441895,history,26.795799255371094,2026-04-13T00:16:49.111Z,223
931.3333129882812,2026-04-13T00:16:56.389Z,2026-05-13T00:16:55.423Z,49.57041549682617,2.231,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.795,0.9754,0.4884,48,48,computed_co2_regression,2,12.166666984558105,history,26.795799255371094,2026-04-13T00:16:56.389Z,223.0833282470703
931.6666870117188,2026-04-13T00:17:02.332Z,2026-05-13T00:17:01.239Z,49.58280944824219,2.232,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.877,0.9742,0.5173,48,48,computed_co2_regression,2,12.5,history,26.80915069580078,2026-04-13T00:17:02.332Z,223.1666717529297
932.3333129882812,2026-04-13T00:17:08.877Z,2026-05-13T00:17:07.919Z,49.532264709472656,2.233,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.961,0.9732,0.5517,48,48,computed_co2_regression,2,12.833333015441895,history,26.825172424316406,2026-04-13T00:17:08.877Z,223.25
932.6666870117188,2026-04-13T00:17:14.586Z,2026-05-13T00:17:13.637Z,49.506507873535156,2.233,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.008,0.972,0.5702,48,48,computed_co2_regression,2,12.833333015441895,history,26.826507568359375,2026-04-13T00:17:14.586Z,223.3333282470703
933.3333129882812,2026-04-13T00:17:20.686Z,2026-05-13T00:17:19.674Z,49.54179763793945,2.234,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,3.019,0.971,0.5744,48,48,computed_co2_regression,2,13,history,26.829177856445312,2026-04-13T00:17:20.686Z,223.4166717529297
934.3333129882812,2026-04-13T00:17:26.557Z,2026-05-13T00:17:25.626Z,49.55610275268555,2.235,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.973,0.9704,0.5582,48,48,computed_co2_regression,2,12.833333015441895,history,26.845199584960938,2026-04-13T00:17:26.557Z,223.5
936,2026-04-13T00:17:32.579Z,2026-05-13T00:17:31.645Z,49.51890563964844,2.236,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.87,0.9704,0.5259,48,48,computed_co2_regression,2,12.833333015441895,history,26.85454559326172,2026-04-13T00:17:32.579Z,223.5833282470703
938,2026-04-13T00:17:38.532Z,2026-05-13T00:17:37.588Z,49.47980499267578,2.237,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.674,0.9699,0.4713,48,48,computed_co2_regression,2,13,history,26.859886169433594,2026-04-13T00:17:38.532Z,223.6666717529297
939.6666870117188,2026-04-13T00:17:44.614Z,2026-05-13T00:17:43.656Z,49.41019058227539,2.238,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.419,0.9681,0.4088,48,48,computed_co2_regression,2,13,history,26.869232177734375,2026-04-13T00:17:44.614Z,223.75
940.6666870117188,2026-04-13T00:17:50.603Z,2026-05-13T00:17:49.637Z,49.35392379760742,2.238,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,2.138,0.9659,0.3394,48,48,computed_co2_regression,2,13.166666984558105,history,26.882583618164062,2026-04-13T00:17:50.603Z,223.8333282470703
