"source_collection","timestamp","co2","createdAt","expireAt","humidity","iaqi.e_score","iaqi.i_score","iaqi.m_score","iaqi.primary_grade","iaqi.sub_level","iaqiScore","k","macAddress","nox","pm25","temp","tvoc","kEffective","kSource","kCo2","kPm25","kR2Co2","kR2Pm25","kSampleCountCo2","kSampleCountPm25"
"history","2026-04-12T07:58:58.602Z","1222","2026-04-12T07:58:58.602Z","2026-05-12T07:58:58.099Z","47.484745025634766","2.555","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.5","24.134811401367188","175.6666717529297","0","computed_co2_regression","0","0","0.7841","0.35","51","51"
"history","2026-04-12T07:59:04.570Z","1223","2026-04-12T07:59:04.570Z","2026-05-12T07:59:04.084Z","47.52861404418945","2.558","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.5","24.128135681152344","175.8333282470703","0","computed_co2_regression","0","0","0.7853","0.4043","51","51"
"history","2026-04-12T07:59:11.546Z","1224","2026-04-12T07:59:11.546Z","2026-05-12T07:59:11.044Z","47.53242874145508","2.56","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.6666667461395264","24.128135681152344","176","0","computed_co2_regression","0","0","0.7897","0.4847","50","50"
"history","2026-04-12T07:59:17.053Z","1225.6666259765625","2026-04-12T07:59:17.053Z","2026-05-12T07:59:16.567Z","47.495235443115234","2.564","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.8333332538604736","24.116119384765625","176.1666717529297","0","computed_co2_regression","0","0","0.7995","0.5156","51","51"
"history","2026-04-12T07:59:23.141Z","1227","2026-04-12T07:59:23.141Z","2026-05-12T07:59:22.656Z","47.47616195678711","2.568","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.5","24.10009765625","176.3333282470703","0","computed_co2_regression","0","0","0.8194","0.5936","50","50"
"history","2026-04-12T07:59:29.034Z","1228.6666259765625","2026-04-12T07:59:29.034Z","2026-05-12T07:59:28.559Z","47.47139358520508","2.572","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.118789672851562","176.4166717529297","0","computed_co2_regression","0","0","0.8377","0.523","50","50"
"history","2026-04-12T07:59:36.001Z","1229.3333740234375","2026-04-12T07:59:36.001Z","2026-05-12T07:59:35.508Z","47.510494232177734","2.573","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.129470825195312","176.5","0","computed_co2_regression","0","0","0.8468","0.4537","51","51"
"history","2026-04-12T07:59:42.718Z","1230.6666259765625","2026-04-12T07:59:42.718Z","2026-05-12T07:59:42.243Z","47.55436325073242","2.577","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.15483856201172","176.6666717529297","0","computed_co2_regression","0","0","0.8727","0.4232","50","50"
"history","2026-04-12T07:59:48.978Z","1231.6666259765625","2026-04-12T07:59:48.978Z","2026-05-12T07:59:48.502Z","47.56008529663086","2.579","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.150833129882812","176.8333282470703","0","computed_co2_regression","0","0","0.8884","0.3774","50","50"
"history","2026-04-12T07:59:54.853Z","1233","2026-04-12T07:59:54.853Z","2026-05-12T07:59:54.374Z","47.57439041137695","2.583","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.13080596923828","177","0","computed_co2_regression","0","0","0.9028","0.3311","50","50"
"history","2026-04-12T08:00:00.854Z","1234.3333740234375","2026-04-12T08:00:00.854Z","2026-05-12T08:00:00.380Z","47.579158782958984","2.586","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.14148712158203","177.3333282470703","0","computed_co2_regression","0","0","0.916","0.3413","50","50"
"history","2026-04-12T08:00:06.906Z","1235","2026-04-12T08:00:06.906Z","2026-05-12T08:00:06.419Z","47.56675720214844","2.588","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.8333332538604736","24.140151977539062","177.5833282470703","0","computed_co2_regression","0","0","0.9285","0.3685","50","50"
"history","2026-04-12T08:00:15.127Z","1235.3333740234375","2026-04-12T08:00:15.127Z","2026-05-12T08:00:14.637Z","47.53909683227539","2.588","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.8333332538604736","24.142822265625","177.9166717529297","0","computed_co2_regression","0","0","0.9394","0.371","50","50"
"history","2026-04-12T08:00:21.252Z","1236","2026-04-12T08:00:21.252Z","2026-05-12T08:00:20.768Z","47.55149459838867","2.59","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","4","24.146827697753906","178.0833282470703","0","computed_co2_regression","0","0","0.9484","0.3732","50","50"
"history","2026-04-12T08:00:27.066Z","1237.6666259765625","2026-04-12T08:00:27.066Z","2026-05-12T08:00:26.574Z","47.57724380493164","2.594","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","4","24.13347625732422","178.25","0","computed_co2_regression","0","0","0.9558","0.3751","50","50"
"history","2026-04-12T08:00:33.086Z","1240.3333740234375","2026-04-12T08:00:33.086Z","2026-05-12T08:00:32.603Z","47.534324645996094","2.601","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","4","24.12012481689453","178.4166717529297","0","computed_co2_regression","0","0","0.9622","0.3749","50","50"
"history","2026-04-12T08:00:39.510Z","1242","2026-04-12T08:00:39.510Z","2026-05-12T08:00:39.032Z","47.535282135009766","2.605","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.8333332538604736","24.12012481689453","178.5","0","computed_co2_regression","0","0","0.9679","0.3615","50","50"
"history","2026-04-12T08:00:46.947Z","1244.3333740234375","2026-04-12T08:00:46.947Z","2026-05-12T08:00:46.462Z","47.57533645629883","2.611","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.138816833496094","178.6666717529297","0","computed_co2_regression","0","0","0.9731","0.2965","50","50"
"history","2026-04-12T08:00:52.179Z","1246","2026-04-12T08:00:52.179Z","2026-05-12T08:00:51.697Z","47.56961441040039","2.615","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.169525146484375","178.8333282470703","0","computed_co2_regression","0","0","0.9779","0.2564","50","50"
"history","2026-04-12T08:00:58.157Z","1248","2026-04-12T08:00:58.157Z","2026-05-12T08:00:57.678Z","47.557212829589844","2.62","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.158843994140625","179","0","computed_co2_regression","0","0","0.9818","0.1443","50","50"
"history","2026-04-12T08:01:04.154Z","1248.6666259765625","2026-04-12T08:01:04.154Z","2026-05-12T08:01:03.676Z","47.58296585083008","2.622","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.3333332538604736","24.137481689453125","179.1666717529297","0","computed_co2_regression","0","0","0.9857","0.0468","50","50"
"history","2026-04-12T08:01:10.145Z","1249.6666259765625","2026-04-12T08:01:10.145Z","2026-05-12T08:01:09.661Z","47.60013198852539","2.624","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2","24.15483856201172","179.3333282470703","0","computed_co2_regression","0","0","0.9888","0.0028","50","50"
"history","2026-04-12T08:01:16.139Z","1251","2026-04-12T08:01:16.139Z","2026-05-12T08:01:15.651Z","47.633506774902344","2.628","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","1.8333333730697632","24.17620086669922","179.5","0","computed_co2_regression","0","0.422","0.9912","0.0035","50","50"
"history","2026-04-12T08:01:22.478Z","1253.3333740234375","2026-04-12T08:01:22.478Z","2026-05-12T08:01:21.984Z","47.641136169433594","2.633","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.1666667461395264","24.17486572265625","179.5833282470703","0","computed_co2_regression","0","0.592","0.9929","0.007","50","50"
"history","2026-04-12T08:01:28.105Z","1255.3333740234375","2026-04-12T08:01:28.105Z","2026-05-12T08:01:27.621Z","47.59917449951172","2.638","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.158843994140625","179.75","0","computed_co2_regression","0","0.728","0.9942","0.0108","50","50"
"history","2026-04-12T08:01:34.155Z","1257","2026-04-12T08:01:34.155Z","2026-05-12T08:01:33.675Z","47.56865692138672","2.643","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.15350341796875","179.9166717529297","0","computed_co2_regression","0","0.714","0.9952","0.0106","50","50"
"history","2026-04-12T08:01:40.192Z","1257.6666259765625","2026-04-12T08:01:40.192Z","2026-05-12T08:01:39.700Z","47.591548919677734","2.644","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.142822265625","180.0833282470703","0","computed_co2_regression","0","0.941","0.9959","0.0184","50","50"
"history","2026-04-12T08:01:47.462Z","1258.3333740234375","2026-04-12T08:01:47.462Z","2026-05-12T08:01:46.977Z","47.657352447509766","2.646","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.138816833496094","180.25","0","computed_co2_regression","0","1.193","0.9962","0.0307","50","50"
"history","2026-04-12T08:01:52.771Z","1259.3333740234375","2026-04-12T08:01:52.771Z","2026-05-12T08:01:52.281Z","47.66211700439453","2.648","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.145492553710938","180.4166717529297","0","computed_co2_regression","0","1.392","0.9963","0.0432","50","50"
"history","2026-04-12T08:01:58.739Z","1260.6666259765625","2026-04-12T08:01:58.739Z","2026-05-12T08:01:58.255Z","47.65448760986328","2.652","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.146827697753906","180.5833282470703","0","computed_co2_regression","0","1.725","0.9963","0.0673","50","50"
"history","2026-04-12T08:02:04.725Z","1262.3333740234375","2026-04-12T08:02:04.725Z","2026-05-12T08:02:04.247Z","47.688819885253906","2.656","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.15483856201172","180.6666717529297","0","computed_co2_regression","0","2.144","0.9963","0.1046","50","50"
"history","2026-04-12T08:02:10.718Z","1263.3333740234375","2026-04-12T08:02:10.718Z","2026-05-12T08:02:10.234Z","47.688819885253906","2.658","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.150833129882812","180.75","0","computed_co2_regression","0","2.492","0.9963","0.1428","50","50"
"history","2026-04-12T08:02:16.743Z","1264","2026-04-12T08:02:16.743Z","2026-05-12T08:02:16.254Z","47.67737579345703","2.66","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.1641845703125","180.8333282470703","0","computed_co2_regression","0","2.388","0.9962","0.1321","50","50"
"history","2026-04-12T08:02:23.160Z","1264","2026-04-12T08:02:23.160Z","2026-05-12T08:02:22.684Z","47.704078674316406","2.66","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.16551971435547","181","0","computed_co2_regression","0","2.282","0.996","0.1208","50","50"
"history","2026-04-12T08:02:30.601Z","1264.3333740234375","2026-04-12T08:02:30.601Z","2026-05-12T08:02:30.121Z","47.70503234863281","2.661","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.14148712158203","181.1666717529297","0","computed_co2_regression","0","2.241","0.9955","0.1167","50","50"
"history","2026-04-12T08:02:36.892Z","1265","2026-04-12T08:02:36.892Z","2026-05-12T08:02:36.411Z","47.67832946777344","2.663","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.136146545410156","181.25","0","computed_co2_regression","0","2.068","0.9952","0.0988","50","50"
"history","2026-04-12T08:02:42.126Z","1266.3333740234375","2026-04-12T08:02:42.126Z","2026-05-12T08:02:41.639Z","47.68977355957031","2.666","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.15216827392578","181.3333282470703","0","computed_co2_regression","0","1.961","0.9951","0.0898","50","50"
"history","2026-04-12T08:02:49.707Z","1267.6666259765625","2026-04-12T08:02:49.707Z","2026-05-12T08:02:49.215Z","47.68977355957031","2.669","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.15216827392578","181.4166717529297","0","computed_co2_regression","0","2.001","0.9948","0.0946","50","50"
"history","2026-04-12T08:02:55.658Z","1269","2026-04-12T08:02:55.658Z","2026-05-12T08:02:55.171Z","47.71361541748047","2.673","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.168190002441406","181.5","0","computed_co2_regression","0","2.279","0.9944","0.1169","50","50"
"history","2026-04-12T08:03:01.788Z","1269.6666259765625","2026-04-12T08:03:01.788Z","2026-05-12T08:03:01.300Z","47.70121765136719","2.674","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.1666667461395264","24.161514282226562","181.5833282470703","0","computed_co2_regression","0","2.818","0.9937","0.1573","50","50"
"history","2026-04-12T08:03:07.626Z","1270","2026-04-12T08:03:07.626Z","2026-05-12T08:03:07.144Z","47.70121765136719","2.675","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2","24.166854858398438","181.6666717529297","0","computed_co2_regression","0","3.355","0.9926","0.1956","50","50"
"history","2026-04-12T08:03:13.797Z","1270.3333740234375","2026-04-12T08:03:13.797Z","2026-05-12T08:03:13.307Z","47.72029113769531","2.676","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","1.8333333730697632","24.18688201904297","181.8333282470703","0","computed_co2_regression","0","4.06","0.9912","0.244","50","50"
"history","2026-04-12T08:03:19.672Z","1270.6666259765625","2026-04-12T08:03:19.672Z","2026-05-12T08:03:19.193Z","47.71552276611328","2.677","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","1.8333333730697632","24.189552307128906","181.9166717529297","0","computed_co2_regression","0","4.621","0.9897","0.2858","50","50"
"history","2026-04-12T08:03:25.630Z","1271","2026-04-12T08:03:25.630Z","2026-05-12T08:03:25.132Z","47.702171325683594","2.678","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.3333332538604736","24.182876586914062","182","0","computed_co2_regression","0","4.599","0.9878","0.2978","50","50"
"history","2026-04-12T08:03:31.778Z","1271.3333740234375","2026-04-12T08:03:31.778Z","2026-05-12T08:03:31.302Z","47.67070007324219","2.678","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.17486572265625","182","0","computed_co2_regression","0","4.699","0.9854","0.3109","50","50"
"history","2026-04-12T08:03:38.516Z","1271.6666259765625","2026-04-12T08:03:38.516Z","2026-05-12T08:03:38.026Z","47.64495086669922","2.679","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.169525146484375","182.0833282470703","0","computed_co2_regression","0","4.549","0.9823","0.2943","50","50"
"history","2026-04-12T08:03:45.099Z","1272","2026-04-12T08:03:45.099Z","2026-05-12T08:03:44.616Z","47.623016357421875","2.68","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.1641845703125","182.1666717529297","0","computed_co2_regression","0","4.405","0.9787","0.2761","50","50"
"history","2026-04-12T08:03:53.184Z","1272.3333740234375","2026-04-12T08:03:53.184Z","2026-05-12T08:03:52.707Z","47.597267150878906","2.681","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.157508850097656","182.25","0","computed_co2_regression","0","4.32","0.9727","0.2533","49","49"
"history","2026-04-12T08:03:59.045Z","1272.6666259765625","2026-04-12T08:03:59.045Z","2026-05-12T08:03:58.572Z","47.59917449951172","2.682","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.158843994140625","182.3333282470703","0","computed_co2_regression","0","3.858","0.968","0.2041","49","49"
"history","2026-04-12T08:04:05.027Z","1273","2026-04-12T08:04:05.027Z","2026-05-12T08:04:04.540Z","47.60680389404297","2.683","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.15483856201172","182.4166717529297","0","computed_co2_regression","0","3.773","0.963","0.1991","49","49"
"history","2026-04-12T08:04:11.044Z","1273.3333740234375","2026-04-12T08:04:11.044Z","2026-05-12T08:04:10.561Z","47.60394287109375","2.683","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.160179138183594","182.5833282470703","0","computed_co2_regression","0","3.428","0.9598","0.1745","50","50"
"history","2026-04-12T08:04:17.072Z","1273.6666259765625","2026-04-12T08:04:17.072Z","2026-05-12T08:04:16.584Z","47.61729431152344","2.684","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.158843994140625","182.75","0","computed_co2_regression","0","2.82","0.9521","0.1189","49","49"
"history","2026-04-12T08:04:23.380Z","1274.3333740234375","2026-04-12T08:04:23.380Z","2026-05-12T08:04:22.888Z","47.635414123535156","2.686","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.166854858398438","182.9166717529297","0","computed_co2_regression","0","2.621","0.9469","0.105","49","49"
"history","2026-04-12T08:04:29.082Z","1274.6666259765625","2026-04-12T08:04:29.082Z","2026-05-12T08:04:28.597Z","47.63922882080078","2.687","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.170860290527344","183.0833282470703","0","computed_co2_regression","0","2.73","0.941","0.1133","49","49"
"history","2026-04-12T08:04:36.024Z","1275","2026-04-12T08:04:36.024Z","2026-05-12T08:04:35.537Z","47.63732147216797","2.688","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.170860290527344","183.25","0","computed_co2_regression","0","3.006","0.9348","0.1355","49","49"
