co2,expireAt._nanoseconds,expireAt._seconds,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,macAddress,nox,pm25,temp,timestamp._nanoseconds,timestamp._seconds,tvoc
1820,344000000,1778585295,49.034385681152344,2.05,,3.05,나쁨,심각한 악화 (나쁨-3),3.05,,d83bda1d5960,1,2.5,24.019989013671875,434000000,1775993295,217
1820.6666259765625,104000000,1778585301,49.03247833251953,2.052,,3.052,나쁨,심각한 악화 (나쁨-3),3.052,,d83bda1d5960,1,2.6666667461395264,24.017318725585938,193000000,1775993301,217
1821,107000000,1778585307,49.019126892089844,2.053,,3.053,나쁨,심각한 악화 (나쁨-3),3.053,,d83bda1d5960,1,2.6666667461395264,24.044021606445312,198000000,1775993307,217
1821.3333740234375,155000000,1778585313,49.04106140136719,2.053,,3.053,나쁨,심각한 악화 (나쁨-3),3.053,,d83bda1d5960,1,2.8333332538604736,24.049362182617188,246000000,1775993313,217
1821.6666259765625,131000000,1778585319,49.064903259277344,2.054,,3.054,나쁨,심각한 악화 (나쁨-3),3.054,,d83bda1d5960,1,3,24.03734588623047,222000000,1775993319,217
1822.3333740234375,985000000,1778585325,49.05250549316406,2.056,,3.056,나쁨,심각한 악화 (나쁨-3),3.056,,d83bda1d5960,1,3,24.027999877929688,75000000,1775993326,217
1822.6666259765625,689000000,1778585332,49.08111572265625,2.057,,3.057,나쁨,심각한 악화 (나쁨-3),3.057,,d83bda1d5960,1,3,24.032005310058594,780000000,1775993332,217
1823.3333740234375,133000000,1778585338,49.06394958496094,2.058,,3.058,나쁨,심각한 악화 (나쁨-3),3.058,,d83bda1d5960,1,2.8333332538604736,24.040016174316406,222000000,1775993338,217
1824,673000000,1778585344,49.02484893798828,2.06,,3.06,나쁨,심각한 악화 (나쁨-3),3.06,,d83bda1d5960,1,2.5,24.02532958984375,763000000,1775993344,217
1825,663000000,1778585350,49.031524658203125,2.063,,3.063,나쁨,심각한 악화 (나쁨-3),3.063,,d83bda1d5960,1,2.1666667461395264,24.019989013671875,754000000,1775993350,217
1825.6666259765625,770000000,1778585356,49.04296875,2.064,,3.064,나쁨,심각한 악화 (나쁨-3),3.064,,d83bda1d5960,1,1.8333333730697632,24.02399444580078,860000000,1775993356,217
1826,159000000,1778585364,49.057273864746094,2.065,,3.065,나쁨,심각한 악화 (나쁨-3),3.065,,d83bda1d5960,1,1.8333333730697632,24.02399444580078,249000000,1775993364,217
1826.3333740234375,594000000,1778585369,49.06299591064453,2.066,,3.066,나쁨,심각한 악화 (나쁨-3),3.066,,d83bda1d5960,1,1.6666666269302368,24.02666473388672,684000000,1775993369,217
1826.6666259765625,664000000,1778585375,49.0887451171875,2.067,,3.067,나쁨,심각한 악화 (나쁨-3),3.067,,d83bda1d5960,1,2,24.029335021972656,754000000,1775993375,217
1828,481000000,1778585382,49.10209655761719,2.07,,3.07,나쁨,심각한 악화 (나쁨-3),3.07,,d83bda1d5960,1,2.3333332538604736,24.029335021972656,571000000,1775993382,217
1829.3333740234375,784000000,1778585387,49.074440002441406,2.073,,3.073,나쁨,심각한 악화 (나쁨-3),3.073,,d83bda1d5960,1,2.6666667461395264,24.02532958984375,874000000,1775993387,217
1830.6666259765625,532000000,1778585394,49.07157897949219,2.077,,3.077,나쁨,심각한 악화 (나쁨-3),3.077,,d83bda1d5960,1,3.1666667461395264,24.017318725585938,621000000,1775993394,217
1831.3333740234375,80000000,1778585400,49.09446716308594,2.078,,3.078,나쁨,심각한 악화 (나쁨-3),3.078,,d83bda1d5960,1,3.3333332538604736,24.019989013671875,172000000,1775993400,217
1831.3333740234375,799000000,1778585406,49.10686492919922,2.078,,3.078,나쁨,심각한 악화 (나쁨-3),3.078,,d83bda1d5960,1,3.5,24.02399444580078,889000000,1775993406,217
1831.6666259765625,721000000,1778585412,49.12498474121094,2.079,,3.079,나쁨,심각한 악화 (나쁨-3),3.079,,d83bda1d5960,1,3.5,24.03467559814453,811000000,1775993412,217
1831.6666259765625,732000000,1778585418,49.120216369628906,2.079,,3.079,나쁨,심각한 악화 (나쁨-3),3.079,,d83bda1d5960,1,3.5,24.0360107421875,824000000,1775993418,217
1832.3333740234375,716000000,1778585424,49.0887451171875,2.081,,3.081,나쁨,심각한 악화 (나쁨-3),3.081,,d83bda1d5960,1,3.3333332538604736,24.0360107421875,806000000,1775993424,217
1833.3333740234375,765000000,1778585430,49.089698791503906,2.083,,3.083,나쁨,심각한 악화 (나쁨-3),3.083,,d83bda1d5960,1,3.3333332538604736,24.04669189453125,856000000,1775993430,217
1834.6666259765625,876000000,1778585436,49.08397674560547,2.087,,3.087,나쁨,심각한 악화 (나쁨-3),3.087,,d83bda1d5960,1,3.3333332538604736,24.033340454101562,967000000,1775993436,217
1835.3333740234375,548000000,1778585443,49.064903259277344,2.088,,3.088,나쁨,심각한 악화 (나쁨-3),3.088,,d83bda1d5960,1,3.5,24.02666473388672,638000000,1775993443,217
1835.6666259765625,762000000,1778585448,49.077301025390625,2.089,,3.089,나쁨,심각한 악화 (나쁨-3),3.089,,d83bda1d5960,1,3.3333332538604736,24.017318725585938,853000000,1775993448,217
1835.3333740234375,726000000,1778585455,49.09065246582031,2.088,,3.088,나쁨,심각한 악화 (나쁨-3),3.088,,d83bda1d5960,1,3.5,24.007972717285156,816000000,1775993455,217
1835.6666259765625,146000000,1778585461,49.074440002441406,2.089,,3.089,나쁨,심각한 악화 (나쁨-3),3.089,,d83bda1d5960,1,3.6666667461395264,24.018653869628906,236000000,1775993461,216.9166717529297
1836,894000000,1778585467,49.082069396972656,2.09,,3.09,나쁨,심각한 악화 (나쁨-3),3.09,,d83bda1d5960,1,3.6666667461395264,24.041351318359375,983000000,1775993467,216.8333282470703
1836.6666259765625,748000000,1778585473,49.10400390625,2.092,,3.092,나쁨,심각한 악화 (나쁨-3),3.092,,d83bda1d5960,1,3.5,24.04669189453125,839000000,1775993473,216.75
1837.3333740234375,783000000,1778585479,49.10209655761719,2.093,,3.093,나쁨,심각한 악화 (나쁨-3),3.093,,d83bda1d5960,1,3.1666667461395264,24.01598358154297,873000000,1775993479,216.6666717529297
1837.6666259765625,863000000,1778585485,49.133567810058594,2.094,,3.094,나쁨,심각한 악화 (나쁨-3),3.094,,d83bda1d5960,1,3.1666667461395264,24.010643005371094,953000000,1775993485,216.5833282470703
1838,742000000,1778585491,49.158363342285156,2.095,,3.095,나쁨,심각한 악화 (나쁨-3),3.095,,d83bda1d5960,1,3.1666667461395264,24.03467559814453,833000000,1775993491,216.5
1838,905000000,1778585497,49.10686492919922,2.095,,3.095,나쁨,심각한 악화 (나쁨-3),3.095,,d83bda1d5960,1,3,24.02399444580078,996000000,1775993497,216.3333282470703
1838,613000000,1778585504,49.100189208984375,2.095,,3.095,나쁨,심각한 악화 (나쁨-3),3.095,,d83bda1d5960,1,2.8333332538604736,24.007972717285156,704000000,1775993504,216.25
1838,190000000,1778585510,49.168853759765625,2.095,,3.095,나쁨,심각한 악화 (나쁨-3),3.095,,d83bda1d5960,1,3,24.033340454101562,282000000,1775993510,216.1666717529297
1838.3333740234375,596000000,1778585516,49.18220520019531,2.096,,3.096,나쁨,심각한 악화 (나쁨-3),3.096,,d83bda1d5960,1,3,24.038681030273438,686000000,1775993516,216.0833282470703
1838.6666259765625,776000000,1778585522,49.153594970703125,2.097,,3.097,나쁨,심각한 악화 (나쁨-3),3.097,,d83bda1d5960,1,2.8333332538604736,24.027999877929688,866000000,1775993522,216
1840,276000000,1778585529,49.18315887451172,2.1,,3.1,나쁨,심각한 악화 (나쁨-3),3.1,,d83bda1d5960,1,2.5,24.02399444580078,366000000,1775993529,216
1841,287000000,1778585535,49.22416687011719,2.103,,3.103,나쁨,심각한 악화 (나쁨-3),3.103,,d83bda1d5960,1,2.3333332538604736,24.00530242919922,377000000,1775993535,216
1843.3333740234375,298000000,1778585541,49.23370361328125,2.108,,3.108,나쁨,심각한 악화 (나쁨-3),3.108,,d83bda1d5960,1,2,24.006637573242188,388000000,1775993541,216.0833282470703
1845.3333740234375,331000000,1778585547,49.237518310546875,2.113,,3.113,나쁨,심각한 악화 (나쁨-3),3.113,,d83bda1d5960,1,2,24.00396728515625,422000000,1775993547,216.1666717529297
1848.3333740234375,288000000,1778585553,49.21367645263672,2.121,,3.121,나쁨,심각한 악화 (나쁨-3),3.121,,d83bda1d5960,1,2.3333332538604736,24.006637573242188,386000000,1775993553,216.25
1850,315000000,1778585559,49.19078826904297,2.125,,3.125,나쁨,심각한 악화 (나쁨-3),3.125,,d83bda1d5960,1,2.6666667461395264,24.027999877929688,405000000,1775993559,216.4166717529297
1852.3333740234375,25000000,1778585566,49.194602966308594,2.131,,3.131,나쁨,심각한 악화 (나쁨-3),3.131,,d83bda1d5960,1,3.1666667461395264,24.02666473388672,115000000,1775993566,216.5833282470703
1854.3333740234375,634000000,1778585572,49.202232360839844,2.136,,3.136,나쁨,심각한 악화 (나쁨-3),3.136,,d83bda1d5960,1,3.3333332538604736,24.017318725585938,724000000,1775993572,216.6666717529297
1857.3333740234375,608000000,1778585579,49.17839050292969,2.143,,3.143,나쁨,심각한 악화 (나쁨-3),3.143,,d83bda1d5960,1,3.6666667461395264,24.029335021972656,696000000,1775993579,216.75
1859,131000000,1778585585,49.13738250732422,2.148,,3.148,나쁨,심각한 악화 (나쁨-3),3.148,,d83bda1d5960,1,3.6666667461395264,24.040016174316406,228000000,1775993585,216.8333282470703
1860.3333740234375,659000000,1778585591,49.15168762207031,2.151,,3.151,나쁨,심각한 악화 (나쁨-3),3.151,,d83bda1d5960,1,3.3333332538604736,24.041351318359375,751000000,1775993591,216.9166717529297
1860.6666259765625,764000000,1778585597,49.18315887451172,2.152,,3.152,나쁨,심각한 악화 (나쁨-3),3.152,,d83bda1d5960,1,3.1666667461395264,24.022659301757812,854000000,1775993597,216.9166717529297
1861.3333740234375,630000000,1778585603,49.21272277832031,2.153,,3.153,나쁨,심각한 악화 (나쁨-3),3.153,,d83bda1d5960,1,2.8333332538604736,24.021324157714844,721000000,1775993603,217
1862,619000000,1778585609,49.204139709472656,2.155,,3.155,나쁨,심각한 악화 (나쁨-3),3.155,,d83bda1d5960,1,2.8333332538604736,24.03467559814453,709000000,1775993609,217
1863,647000000,1778585615,49.19078826904297,2.158,,3.158,나쁨,심각한 악화 (나쁨-3),3.158,,d83bda1d5960,1,2.6666667461395264,24.029335021972656,737000000,1775993615,217
1864.3333740234375,596000000,1778585622,49.20127868652344,2.161,,3.161,나쁨,심각한 악화 (나쁨-3),3.161,,d83bda1d5960,1,2.5,24.03467559814453,686000000,1775993622,217
1865.6666259765625,918000000,1778585627,49.19078826904297,2.164,,3.164,나쁨,심각한 악화 (나쁨-3),3.164,,d83bda1d5960,1,2.5,24.029335021972656,10000000,1775993628,217
1866.6666259765625,647000000,1778585634,49.18792724609375,2.167,,3.167,나쁨,심각한 악화 (나쁨-3),3.167,,d83bda1d5960,1,2.5,24.00396728515625,736000000,1775993634,217
1867,110000000,1778585640,49.17457580566406,2.168,,3.168,나쁨,심각한 악화 (나쁨-3),3.168,,d83bda1d5960,1,2.5,24.0146484375,200000000,1775993640,217
1867,219000000,1778585646,49.20127868652344,2.168,,3.168,나쁨,심각한 악화 (나쁨-3),3.168,,d83bda1d5960,1,2.5,24.030670166015625,309000000,1775993646,217
1867,788000000,1778585652,49.22893524169922,2.168,,3.168,나쁨,심각한 악화 (나쁨-3),3.168,,d83bda1d5960,1,2.8333332538604736,24.021324157714844,878000000,1775993652,217
1867,791000000,1778585658,49.21367645263672,2.168,,3.168,나쁨,심각한 악화 (나쁨-3),3.168,,d83bda1d5960,1,2.8333332538604736,24.018653869628906,882000000,1775993658,217
1867.6666259765625,790000000,1778585664,49.222259521484375,2.169,,3.169,나쁨,심각한 악화 (나쁨-3),3.169,,d83bda1d5960,1,3,24.019989013671875,881000000,1775993664,216.8333282470703
1868,809000000,1778585670,49.204139709472656,2.17,,3.17,나쁨,심각한 악화 (나쁨-3),3.17,,d83bda1d5960,1,3,24.0360107421875,899000000,1775993670,216.75
1868.6666259765625,906000000,1778585676,49.20509338378906,2.172,,3.172,나쁨,심각한 악화 (나쁨-3),3.172,,d83bda1d5960,1,2.8333332538604736,24.038681030273438,997000000,1775993676,216.6666717529297
1868.6666259765625,651000000,1778585683,49.23084259033203,2.172,,3.172,나쁨,심각한 악화 (나쁨-3),3.172,,d83bda1d5960,1,2.8333332538604736,24.038681030273438,741000000,1775993683,216.5833282470703
1869.3333740234375,287000000,1778585689,49.20127868652344,2.173,,3.173,나쁨,심각한 악화 (나쁨-3),3.173,,d83bda1d5960,1,2.5,24.042686462402344,378000000,1775993689,216.5
1869.6666259765625,862000000,1778585695,49.199371337890625,2.174,,3.174,나쁨,심각한 악화 (나쁨-3),3.174,,d83bda1d5960,1,2.8333332538604736,24.0360107421875,952000000,1775993695,216.3333282470703
1870.3333740234375,779000000,1778585701,49.202232360839844,2.176,,3.176,나쁨,심각한 악화 (나쁨-3),3.176,,d83bda1d5960,1,2.8333332538604736,24.02666473388672,869000000,1775993701,216.1666717529297
1870.6666259765625,822000000,1778585707,49.20127868652344,2.177,,3.177,나쁨,심각한 악화 (나쁨-3),3.177,,d83bda1d5960,1,2.8333332538604736,24.02399444580078,911000000,1775993707,216.0833282470703
1870.6666259765625,257000000,1778585714,49.18220520019531,2.177,,3.177,나쁨,심각한 악화 (나쁨-3),3.177,,d83bda1d5960,1,3,24.019989013671875,347000000,1775993714,216
1870.3333740234375,236000000,1778585720,49.171714782714844,2.176,,3.176,나쁨,심각한 악화 (나쁨-3),3.176,,d83bda1d5960,1,3.1666667461395264,24.009307861328125,326000000,1775993720,216
1870,113000000,1778585727,49.20127868652344,2.175,,3.175,나쁨,심각한 악화 (나쁨-3),3.175,,d83bda1d5960,1,3.5,23.999961853027344,203000000,1775993727,216
1870.3333740234375,584000000,1778585732,49.211769104003906,2.176,,3.176,나쁨,심각한 악화 (나쁨-3),3.176,,d83bda1d5960,1,3.5,24.007972717285156,674000000,1775993732,216
1870.6666259765625,699000000,1778585738,49.211769104003906,2.177,,3.177,나쁨,심각한 악화 (나쁨-3),3.177,,d83bda1d5960,1,3.6666667461395264,24.00530242919922,791000000,1775993738,216
1871,342000000,1778585745,49.17839050292969,2.178,,3.178,나쁨,심각한 악화 (나쁨-3),3.178,,d83bda1d5960,1,3.8333332538604736,23.99462127685547,432000000,1775993745,216
1871,578000000,1778585750,49.16980743408203,2.178,,3.178,나쁨,심각한 악화 (나쁨-3),3.178,,d83bda1d5960,1,4,24.02666473388672,668000000,1775993750,216
1871,790000000,1778585756,49.21844482421875,2.178,,3.178,나쁨,심각한 악화 (나쁨-3),3.178,,d83bda1d5960,1,3.8333332538604736,24.033340454101562,880000000,1775993756,216
1871.3333740234375,620000000,1778585762,49.23656463623047,2.178,,3.178,나쁨,심각한 악화 (나쁨-3),3.178,,d83bda1d5960,1,3.6666667461395264,24.009307861328125,710000000,1775993762,216
1871.6666259765625,683000000,1778585768,49.217491149902344,2.179,,3.179,나쁨,심각한 악화 (나쁨-3),3.179,,d83bda1d5960,1,3.6666667461395264,23.995956420898438,773000000,1775993768,216
1872,260000000,1778585775,49.2108154296875,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,3.6666667461395264,24.01331329345703,351000000,1775993775,216
1872,285000000,1778585781,49.186973571777344,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,3.6666667461395264,24.021324157714844,375000000,1775993781,216
1872,344000000,1778585787,49.176483154296875,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,3.6666667461395264,24.017318725585938,433000000,1775993787,216
1872,293000000,1778585793,49.202232360839844,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,3.6666667461395264,24.033340454101562,382000000,1775993793,216
1872,293000000,1778585799,49.194602966308594,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,3.5,24.030670166015625,383000000,1775993799,216
1872,932000000,1778585805,49.18983459472656,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,3,24.02532958984375,21000000,1775993806,216
1872,132000000,1778585813,49.19841766357422,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,2.8333332538604736,24.018653869628906,222000000,1775993813,216
1872.3333740234375,143000000,1778585820,49.202232360839844,2.181,,3.181,나쁨,심각한 악화 (나쁨-3),3.181,,d83bda1d5960,1,2.8333332538604736,24.019989013671875,233000000,1775993820,216
1872.3333740234375,578000000,1778585825,49.20604705810547,2.181,,3.181,나쁨,심각한 악화 (나쁨-3),3.181,,d83bda1d5960,1,2.6666667461395264,24.01331329345703,668000000,1775993825,216
1872.3333740234375,554000000,1778585831,49.20318603515625,2.181,,3.181,나쁨,심각한 악화 (나쁨-3),3.181,,d83bda1d5960,1,2.6666667461395264,24.01331329345703,643000000,1775993831,216
1872,366000000,1778585838,49.18601989746094,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,2.6666667461395264,24.027999877929688,456000000,1775993838,216
1872,277000000,1778585844,49.18506622314453,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,3,24.030670166015625,369000000,1775993844,216
1872,376000000,1778585850,49.196510314941406,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,2.8333332538604736,24.03467559814453,468000000,1775993850,216
1872,390000000,1778585856,49.1650390625,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,2.6666667461395264,24.02666473388672,480000000,1775993856,216
1872,249000000,1778585863,49.1650390625,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,2.5,24.010643005371094,339000000,1775993863,216
1872,779000000,1778585868,49.196510314941406,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,2.3333332538604736,24.007972717285156,869000000,1775993868,216
1872,553000000,1778585875,49.22321319580078,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,2.5,24.01598358154297,644000000,1775993875,216
1872,167000000,1778585881,49.22321319580078,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,2.5,24.022659301757812,258000000,1775993881,216
1872,241000000,1778585887,49.18220520019531,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,2.6666667461395264,24.022659301757812,333000000,1775993887,216
1872,142000000,1778585893,49.16980743408203,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,2.6666667461395264,24.019989013671875,233000000,1775993893,216
1872,776000000,1778585899,49.20032501220703,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,2.8333332538604736,24.02666473388672,866000000,1775993899,216
1872,748000000,1778585905,49.209861755371094,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,3.1666667461395264,24.010643005371094,839000000,1775993905,216
1872,723000000,1778585911,49.179344177246094,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,3,23.995956420898438,813000000,1775993911,216
1872,895000000,1778585917,49.16790008544922,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,d83bda1d5960,1,3,24.017318725585938,985000000,1775993917,215.9166717529297
1872.3333740234375,703000000,1778585924,49.150733947753906,2.181,,3.181,나쁨,심각한 악화 (나쁨-3),3.181,,d83bda1d5960,1,2.8333332538604736,24.019989013671875,794000000,1775993924,215.75
1872.6666259765625,629000000,1778585930,49.133567810058594,2.182,,3.182,나쁨,심각한 악화 (나쁨-3),3.182,,d83bda1d5960,1,2.8333332538604736,23.995956420898438,722000000,1775993930,215.6666717529297
