co2,createdAt._nanoseconds,createdAt._seconds,expireAt._nanoseconds,expireAt._seconds,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,nox,pm25,temp,timestamp._nanoseconds,timestamp._seconds,tvoc
1845.3333740234375,820000000,1775993547,331000000,1778585547,49.237518310546875,2.113,,3.113,나쁨,심각한 악화 (나쁨-3),3.113,,1,2,24.00396728515625,820000000,1775993547,216.1666717529297
1848.3333740234375,772000000,1775993553,288000000,1778585553,49.21367645263672,2.121,,3.121,나쁨,심각한 악화 (나쁨-3),3.121,,1,2.3333332538604736,24.006637573242188,772000000,1775993553,216.25
1850,792000000,1775993559,315000000,1778585559,49.19078826904297,2.125,,3.125,나쁨,심각한 악화 (나쁨-3),3.125,,1,2.6666667461395264,24.027999877929688,792000000,1775993559,216.4166717529297
1852.3333740234375,502000000,1775993566,25000000,1778585566,49.194602966308594,2.131,,3.131,나쁨,심각한 악화 (나쁨-3),3.131,,1,3.1666667461395264,24.02666473388672,502000000,1775993566,216.5833282470703
1854.3333740234375,122000000,1775993573,634000000,1778585572,49.202232360839844,2.136,,3.136,나쁨,심각한 악화 (나쁨-3),3.136,,1,3.3333332538604736,24.017318725585938,122000000,1775993573,216.6666717529297
1857.3333740234375,91000000,1775993580,608000000,1778585579,49.17839050292969,2.143,,3.143,나쁨,심각한 악화 (나쁨-3),3.143,,1,3.6666667461395264,24.029335021972656,91000000,1775993580,216.75
1859,613000000,1775993585,131000000,1778585585,49.13738250732422,2.148,,3.148,나쁨,심각한 악화 (나쁨-3),3.148,,1,3.6666667461395264,24.040016174316406,613000000,1775993585,216.8333282470703
1860.3333740234375,136000000,1775993592,659000000,1778585591,49.15168762207031,2.151,,3.151,나쁨,심각한 악화 (나쁨-3),3.151,,1,3.3333332538604736,24.041351318359375,136000000,1775993592,216.9166717529297
1860.6666259765625,234000000,1775993598,764000000,1778585597,49.18315887451172,2.152,,3.152,나쁨,심각한 악화 (나쁨-3),3.152,,1,3.1666667461395264,24.022659301757812,234000000,1775993598,216.9166717529297
1861.3333740234375,117000000,1775993604,630000000,1778585603,49.21272277832031,2.153,,3.153,나쁨,심각한 악화 (나쁨-3),3.153,,1,2.8333332538604736,24.021324157714844,117000000,1775993604,217
1862,96000000,1775993610,619000000,1778585609,49.204139709472656,2.155,,3.155,나쁨,심각한 악화 (나쁨-3),3.155,,1,2.8333332538604736,24.03467559814453,96000000,1775993610,217
1863,129000000,1775993616,647000000,1778585615,49.19078826904297,2.158,,3.158,나쁨,심각한 악화 (나쁨-3),3.158,,1,2.6666667461395264,24.029335021972656,129000000,1775993616,217
1864.3333740234375,73000000,1775993623,596000000,1778585622,49.20127868652344,2.161,,3.161,나쁨,심각한 악화 (나쁨-3),3.161,,1,2.5,24.03467559814453,73000000,1775993623,217
1865.6666259765625,403000000,1775993628,918000000,1778585627,49.19078826904297,2.164,,3.164,나쁨,심각한 악화 (나쁨-3),3.164,,1,2.5,24.029335021972656,403000000,1775993628,217
1866.6666259765625,122000000,1775993635,647000000,1778585634,49.18792724609375,2.167,,3.167,나쁨,심각한 악화 (나쁨-3),3.167,,1,2.5,24.00396728515625,122000000,1775993635,217
1867,585000000,1775993640,110000000,1778585640,49.17457580566406,2.168,,3.168,나쁨,심각한 악화 (나쁨-3),3.168,,1,2.5,24.0146484375,585000000,1775993640,217
1867,699000000,1775993646,219000000,1778585646,49.20127868652344,2.168,,3.168,나쁨,심각한 악화 (나쁨-3),3.168,,1,2.5,24.030670166015625,699000000,1775993646,217
1867,273000000,1775993653,788000000,1778585652,49.22893524169922,2.168,,3.168,나쁨,심각한 악화 (나쁨-3),3.168,,1,2.8333332538604736,24.021324157714844,273000000,1775993653,217
1867,268000000,1775993659,791000000,1778585658,49.21367645263672,2.168,,3.168,나쁨,심각한 악화 (나쁨-3),3.168,,1,2.8333332538604736,24.018653869628906,268000000,1775993659,217
1867.6666259765625,268000000,1775993665,790000000,1778585664,49.222259521484375,2.169,,3.169,나쁨,심각한 악화 (나쁨-3),3.169,,1,3,24.019989013671875,268000000,1775993665,216.8333282470703
1868,288000000,1775993671,809000000,1778585670,49.204139709472656,2.17,,3.17,나쁨,심각한 악화 (나쁨-3),3.17,,1,3,24.0360107421875,288000000,1775993671,216.75
1868.6666259765625,390000000,1775993677,906000000,1778585676,49.20509338378906,2.172,,3.172,나쁨,심각한 악화 (나쁨-3),3.172,,1,2.8333332538604736,24.038681030273438,390000000,1775993677,216.6666717529297
1868.6666259765625,141000000,1775993684,651000000,1778585683,49.23084259033203,2.172,,3.172,나쁨,심각한 악화 (나쁨-3),3.172,,1,2.8333332538604736,24.038681030273438,141000000,1775993684,216.5833282470703
1869.3333740234375,765000000,1775993689,287000000,1778585689,49.20127868652344,2.173,,3.173,나쁨,심각한 악화 (나쁨-3),3.173,,1,2.5,24.042686462402344,765000000,1775993689,216.5
1869.6666259765625,340000000,1775993696,862000000,1778585695,49.199371337890625,2.174,,3.174,나쁨,심각한 악화 (나쁨-3),3.174,,1,2.8333332538604736,24.0360107421875,340000000,1775993696,216.3333282470703
1870.3333740234375,261000000,1775993702,779000000,1778585701,49.202232360839844,2.176,,3.176,나쁨,심각한 악화 (나쁨-3),3.176,,1,2.8333332538604736,24.02666473388672,261000000,1775993702,216.1666717529297
1870.6666259765625,297000000,1775993708,822000000,1778585707,49.20127868652344,2.177,,3.177,나쁨,심각한 악화 (나쁨-3),3.177,,1,2.8333332538604736,24.02399444580078,297000000,1775993708,216.0833282470703
1870.6666259765625,734000000,1775993714,257000000,1778585714,49.18220520019531,2.177,,3.177,나쁨,심각한 악화 (나쁨-3),3.177,,1,3,24.019989013671875,734000000,1775993714,216
1870.3333740234375,716000000,1775993720,236000000,1778585720,49.171714782714844,2.176,,3.176,나쁨,심각한 악화 (나쁨-3),3.176,,1,3.1666667461395264,24.009307861328125,716000000,1775993720,216
1870,605000000,1775993727,113000000,1778585727,49.20127868652344,2.175,,3.175,나쁨,심각한 악화 (나쁨-3),3.175,,1,3.5,23.999961853027344,605000000,1775993727,216
1870.3333740234375,67000000,1775993733,584000000,1778585732,49.211769104003906,2.176,,3.176,나쁨,심각한 악화 (나쁨-3),3.176,,1,3.5,24.007972717285156,67000000,1775993733,216
1870.6666259765625,172000000,1775993739,699000000,1778585738,49.211769104003906,2.177,,3.177,나쁨,심각한 악화 (나쁨-3),3.177,,1,3.6666667461395264,24.00530242919922,172000000,1775993739,216
1871,820000000,1775993745,342000000,1778585745,49.17839050292969,2.178,,3.178,나쁨,심각한 악화 (나쁨-3),3.178,,1,3.8333332538604736,23.99462127685547,820000000,1775993745,216
1871,53000000,1775993751,578000000,1778585750,49.16980743408203,2.178,,3.178,나쁨,심각한 악화 (나쁨-3),3.178,,1,4,24.02666473388672,53000000,1775993751,216
1871,271000000,1775993757,790000000,1778585756,49.21844482421875,2.178,,3.178,나쁨,심각한 악화 (나쁨-3),3.178,,1,3.8333332538604736,24.033340454101562,271000000,1775993757,216
1871.3333740234375,98000000,1775993763,620000000,1778585762,49.23656463623047,2.178,,3.178,나쁨,심각한 악화 (나쁨-3),3.178,,1,3.6666667461395264,24.009307861328125,98000000,1775993763,216
1871.6666259765625,163000000,1775993769,683000000,1778585768,49.217491149902344,2.179,,3.179,나쁨,심각한 악화 (나쁨-3),3.179,,1,3.6666667461395264,23.995956420898438,163000000,1775993769,216
1872,736000000,1775993775,260000000,1778585775,49.2108154296875,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,3.6666667461395264,24.01331329345703,736000000,1775993775,216
1872,763000000,1775993781,285000000,1778585781,49.186973571777344,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,3.6666667461395264,24.021324157714844,763000000,1775993781,216
1872,814000000,1775993787,344000000,1778585787,49.176483154296875,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,3.6666667461395264,24.017318725585938,814000000,1775993787,216
1872,774000000,1775993793,293000000,1778585793,49.202232360839844,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,3.6666667461395264,24.033340454101562,774000000,1775993793,216
1872,771000000,1775993799,293000000,1778585799,49.194602966308594,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,3.5,24.030670166015625,771000000,1775993799,216
1872,407000000,1775993806,932000000,1778585805,49.18983459472656,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,3,24.02532958984375,407000000,1775993806,216
1872,608000000,1775993813,132000000,1778585813,49.19841766357422,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,2.8333332538604736,24.018653869628906,608000000,1775993813,216
1872.3333740234375,632000000,1775993820,143000000,1778585820,49.202232360839844,2.181,,3.181,나쁨,심각한 악화 (나쁨-3),3.181,,1,2.8333332538604736,24.019989013671875,632000000,1775993820,216
1872.3333740234375,58000000,1775993826,578000000,1778585825,49.20604705810547,2.181,,3.181,나쁨,심각한 악화 (나쁨-3),3.181,,1,2.6666667461395264,24.01331329345703,58000000,1775993826,216
1872.3333740234375,31000000,1775993832,554000000,1778585831,49.20318603515625,2.181,,3.181,나쁨,심각한 악화 (나쁨-3),3.181,,1,2.6666667461395264,24.01331329345703,31000000,1775993832,216
1872,845000000,1775993838,366000000,1778585838,49.18601989746094,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,2.6666667461395264,24.027999877929688,845000000,1775993838,216
1872,758000000,1775993844,277000000,1778585844,49.18506622314453,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,3,24.030670166015625,758000000,1775993844,216
1872,852000000,1775993850,376000000,1778585850,49.196510314941406,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,2.8333332538604736,24.03467559814453,852000000,1775993850,216
1872,873000000,1775993856,390000000,1778585856,49.1650390625,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,2.6666667461395264,24.02666473388672,873000000,1775993856,216
1872,731000000,1775993863,249000000,1778585863,49.1650390625,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,2.5,24.010643005371094,731000000,1775993863,216
1872,264000000,1775993869,779000000,1778585868,49.196510314941406,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,2.3333332538604736,24.007972717285156,264000000,1775993869,216
1872,37000000,1775993876,553000000,1778585875,49.22321319580078,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,2.5,24.01598358154297,37000000,1775993876,216
1872,647000000,1775993881,167000000,1778585881,49.22321319580078,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,2.5,24.022659301757812,647000000,1775993881,216
1872,725000000,1775993887,241000000,1778585887,49.18220520019531,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,2.6666667461395264,24.022659301757812,725000000,1775993887,216
1872,628000000,1775993893,142000000,1778585893,49.16980743408203,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,2.6666667461395264,24.019989013671875,628000000,1775993893,216
1872,255000000,1775993900,776000000,1778585899,49.20032501220703,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,2.8333332538604736,24.02666473388672,255000000,1775993900,216
1872,229000000,1775993906,748000000,1778585905,49.209861755371094,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,3.1666667461395264,24.010643005371094,229000000,1775993906,216
1872,199000000,1775993912,723000000,1778585911,49.179344177246094,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,3,23.995956420898438,199000000,1775993912,216
1872,374000000,1775993918,895000000,1778585917,49.16790008544922,2.18,,3.18,나쁨,심각한 악화 (나쁨-3),3.18,,1,3,24.017318725585938,374000000,1775993918,215.9166717529297
1872.3333740234375,180000000,1775993925,703000000,1778585924,49.150733947753906,2.181,,3.181,나쁨,심각한 악화 (나쁨-3),3.181,,1,2.8333332538604736,24.019989013671875,180000000,1775993925,215.75
1872.6666259765625,120000000,1775993931,629000000,1778585930,49.133567810058594,2.182,,3.182,나쁨,심각한 악화 (나쁨-3),3.182,,1,2.8333332538604736,23.995956420898438,120000000,1775993931,215.6666717529297
1873,241000000,1775993937,765000000,1778585936,49.135475158691406,2.183,,3.183,나쁨,심각한 악화 (나쁨-3),3.183,,1,2.8333332538604736,24.007972717285156,241000000,1775993937,215.5833282470703
1873.3333740234375,94000000,1775993943,617000000,1778585942,49.15264129638672,2.183,,3.183,나쁨,심각한 악화 (나쁨-3),3.183,,1,2.5,24.030670166015625,94000000,1775993943,215.5
1873.6666259765625,219000000,1775993949,733000000,1778585948,49.15264129638672,2.184,,3.184,나쁨,심각한 악화 (나쁨-3),3.184,,1,2.6666667461395264,24.029335021972656,219000000,1775993949,215.4166717529297
1874.3333740234375,19000000,1775993956,656000000,1778585954,49.130706787109375,2.186,,3.186,나쁨,심각한 악화 (나쁨-3),3.186,,1,2.5,24.010643005371094,19000000,1775993956,215.3333282470703
1874.6666259765625,896000000,1775993963,409000000,1778585963,49.15454864501953,2.187,,3.187,나쁨,심각한 악화 (나쁨-3),3.187,,1,2.8333332538604736,23.9932861328125,896000000,1775993963,215.25
1874.6666259765625,692000000,1775993970,199000000,1778585970,49.195556640625,2.187,,3.187,나쁨,심각한 악화 (나쁨-3),3.187,,1,2.8333332538604736,24.019989013671875,692000000,1775993970,215.1666717529297
1874,83000000,1775993976,602000000,1778585975,49.219398498535156,2.185,,3.185,나쁨,심각한 악화 (나쁨-3),3.185,,1,2.8333332538604736,24.02399444580078,83000000,1775993976,215.0833282470703
1873.6666259765625,133000000,1775993983,653000000,1778585982,49.225120544433594,2.184,,3.184,나쁨,심각한 악화 (나쁨-3),3.184,,1,3,24.00530242919922,133000000,1775993983,215
1874,735000000,1775993988,250000000,1778585988,49.209861755371094,2.185,,3.185,나쁨,심각한 악화 (나쁨-3),3.185,,1,2.8333332538604736,23.99462127685547,735000000,1775993988,215
1874.6666259765625,413000000,1775993995,929000000,1778585994,49.20127868652344,2.187,,3.187,나쁨,심각한 악화 (나쁨-3),3.187,,1,2.8333332538604736,24.010643005371094,413000000,1775993995,215
1875,660000000,1775994000,180000000,1778586000,49.24324035644531,2.188,,3.188,나쁨,심각한 악화 (나쁨-3),3.188,,1,2.5,24.029335021972656,660000000,1775994000,215
1875,624000000,1775994006,147000000,1778586006,49.25182342529297,2.188,,3.188,나쁨,심각한 악화 (나쁨-3),3.188,,1,2.5,24.001296997070312,624000000,1775994006,215
1874.6666259765625,631000000,1775994012,158000000,1778586012,49.2108154296875,2.187,,3.187,나쁨,심각한 악화 (나쁨-3),3.187,,1,2.5,24.006637573242188,631000000,1775994012,215
1874.3333740234375,739000000,1775994018,253000000,1778586018,49.20318603515625,2.186,,3.186,나쁨,심각한 악화 (나쁨-3),3.186,,1,2.3333332538604736,24.017318725585938,739000000,1775994018,215
1874.3333740234375,435000000,1775994025,955000000,1778586024,49.19746398925781,2.186,,3.186,나쁨,심각한 악화 (나쁨-3),3.186,,1,2.3333332538604736,24.010643005371094,435000000,1775994025,215
1874.6666259765625,189000000,1775994031,703000000,1778586030,49.17457580566406,2.187,,3.187,나쁨,심각한 악화 (나쁨-3),3.187,,1,2.3333332538604736,23.999961853027344,189000000,1775994031,215
1875,148000000,1775994037,660000000,1778586036,49.194602966308594,2.188,,3.188,나쁨,심각한 악화 (나쁨-3),3.188,,1,2.3333332538604736,23.987945556640625,148000000,1775994037,215
1875,33000000,1775994044,555000000,1778586043,49.19364929199219,2.188,,3.188,나쁨,심각한 악화 (나쁨-3),3.188,,1,2.3333332538604736,24.001296997070312,33000000,1775994044,215
1875.3333740234375,640000000,1775994049,167000000,1778586049,49.15168762207031,2.188,,3.188,나쁨,심각한 악화 (나쁨-3),3.188,,1,2.3333332538604736,24.011978149414062,640000000,1775994049,215
1875.3333740234375,356000000,1775994056,878000000,1778586055,49.161224365234375,2.188,,3.188,나쁨,심각한 악화 (나쁨-3),3.188,,1,2.3333332538604736,24.006637573242188,356000000,1775994056,215
1875.6666259765625,534000000,1775994061,48000000,1778586061,49.165992736816406,2.189,,3.189,나쁨,심각한 악화 (나쁨-3),3.189,,1,2.3333332538604736,24.00530242919922,534000000,1775994061,215
1875.6666259765625,702000000,1775994067,210000000,1778586067,49.14501190185547,2.189,,3.189,나쁨,심각한 악화 (나쁨-3),3.189,,1,2.1666667461395264,24.009307861328125,702000000,1775994067,215
1876,603000000,1775994073,121000000,1778586073,49.135475158691406,2.19,,3.19,나쁨,심각한 악화 (나쁨-3),3.19,,1,2,24.007972717285156,603000000,1775994073,215
1876,676000000,1775994079,200000000,1778586079,49.15168762207031,2.19,,3.19,나쁨,심각한 악화 (나쁨-3),3.19,,1,2,24.007972717285156,676000000,1775994079,215
1876,334000000,1775994086,864000000,1778586085,49.156455993652344,2.19,,3.19,나쁨,심각한 악화 (나쁨-3),3.19,,1,1.8333333730697632,23.998626708984375,334000000,1775994086,215
1876.3333740234375,123000000,1775994092,642000000,1778586091,49.134521484375,2.191,,3.191,나쁨,심각한 악화 (나쁨-3),3.191,,1,2,23.9932861328125,123000000,1775994092,215
1876.6666259765625,226000000,1775994098,752000000,1778586097,49.168853759765625,2.192,,3.192,나쁨,심각한 악화 (나쁨-3),3.192,,1,2.1666667461395264,24.010643005371094,226000000,1775994098,215
1876.6666259765625,963000000,1775994104,495000000,1778586104,49.214630126953125,2.192,,3.192,나쁨,심각한 악화 (나쁨-3),3.192,,1,2.3333332538604736,24.01598358154297,963000000,1775994104,215
1876.3333740234375,72000000,1775994110,588000000,1778586109,49.20604705810547,2.191,,3.191,나쁨,심각한 악화 (나쁨-3),3.191,,1,2.8333332538604736,24.007972717285156,72000000,1775994110,215
1876,122000000,1775994117,650000000,1778586116,49.20509338378906,2.19,,3.19,나쁨,심각한 악화 (나쁨-3),3.19,,1,2.8333332538604736,23.999961853027344,122000000,1775994117,215
1876,606000000,1775994122,136000000,1778586122,49.20890808105469,2.19,,3.19,나쁨,심각한 악화 (나쁨-3),3.19,,1,3.1666667461395264,23.99195098876953,606000000,1775994122,215
